type,name,gu,lat,lng,address,tel,typedetail,indoor,businesshours,conditions,cate_mix,dong,Adress
카페,언더독 커피,마포구,37.56179229,126.9175213,서울특별시 마포구 성미산로15길 13,010-9320-7833,카페,실내, ,목줄,카페카페마포구실내목줄성산1동성산1동,성산1동,대한민국 서울특별시 마포구 성산1동 624-9
카페,쇼콜라윰,마포구,37.55839689,126.9135026,서울특별시 마포구 월드컵북로7길 76-14,02-336-1027,베이커리,실내, ,목줄,카페베이커리마포구실내목줄성산동성산동,성산동,대한민국 서울특별시 마포구 성산동 572-717
카페,카페 보이드,마포구,37.56318707,126.9142856,서울특별시 마포구 월드컵북로12안길 35,010-5541-8957,카페,실내, ,목줄,카페카페마포구실내목줄월드컵북로12안길월드컵북로12안길,월드컵북로12안길,대한민국 서울특별시 마포구 월드컵북로12안길 35
카페,도르르,마포구,37.56689125,126.9105337,서울특별시 마포구 월드컵북로 162,070-4151-3697,카페,실내, ,목줄,카페카페마포구실내목줄월드컵북로월드컵북로,월드컵북로,대한민국 서울특별시 마포구 월드컵북로 162
카페,턴다운서비스,마포구,37.56381877,126.9266086,서울특별시 마포구 동교로50길 7,010-2468-8605,카페,실내, ,목줄,카페카페마포구실내목줄동교로52길동교로52길,동교로52길,대한민국 서울특별시 마포구 동교로52길 4-5
카페,렌테,마포구,37.56364767,126.9231972,서울특별시 마포구 동교로41길 31,010-4051-2416,카페,실내, ,목줄,카페카페마포구실내목줄서울서울,서울,대한민국 서울특별시 마포구 서울 마포구 연남동 254-8 3층
카페,리이슈커피로스터스,마포구,37.56269573,126.921362,서울특별시 마포구 연남로 35,02-336-6884,카페,실내, ,목줄,카페카페마포구실내목줄연남동연남동,연남동,대한민국 서울특별시 마포구 연남동 연남로 35
카페,커피 그래피티 연남,마포구,37.56394745,126.926493,서울특별시 마포구 동교로 278,070-7677-5801,카페,실내, ,목줄,카페카페마포구실내목줄연남동연남동,연남동,대한민국 서울특별시 마포구 연남동 224-23
카페,커피냅로스터스 연남동,마포구,37.56642841,126.9202133,서울특별시 마포구 성미산로27길 70,02-332-4131,카페,실내, ,목줄,카페카페마포구실내목줄성미산로27길성미산로27길,성미산로27길,대한민국 서울특별시 마포구 성미산로27길 70
카페,어나더룸,마포구,37.56559058,126.923339,서울특별시 마포구 성미산로29안길 19-4,010-5134-1306,카페,실내, ,목줄,카페카페마포구실내목줄성미산로29안길성미산로29안길,성미산로29안길,대한민국 서울특별시 마포구 성미산로29안길 27-3
카페,그림카페,마포구,37.56525188,126.9238754,서울특별시 마포구 성미산로 161-10,010-2612-8103,카페,실내, ,목줄,카페카페마포구실내목줄성미산로성미산로,성미산로,대한민국 서울특별시 마포구 성미산로 161-10
카페,연남방앗간,마포구,37.56205666,126.9231598,서울특별시 마포구 동교로29길 34,070-4200-2200,카페,테라스, ,목줄,카페카페마포구테라스목줄연남동연남동,연남동,대한민국 서울특별시 마포구 연남동 257-22
카페,메종미하벨,마포구,37.56505845,126.9216968,서울특별시 마포구 성미산로29길 29-9,070-4155-4444,카페,실내, ,목줄,카페카페마포구실내목줄연남동연남동,연남동,대한민국 서울특별시 마포구 연남동 245-48
카페,씨스루 홍대연남점,마포구,37.56307346,126.9255839,서울특별시 마포구 동교로 266-6,02-336-9936,카페,실내, ,목줄,카페카페마포구실내목줄연남동연남동,연남동,대한민국 서울특별시 마포구 연남동 228-19
카페,마나올라나,마포구,37.56510695,126.9231097,서울특별시 마포구 성미산로 153-16,010-7262-1532,브런치,실내, ,목줄,카페브런치마포구실내목줄성미산로성미산로,성미산로,대한민국 서울특별시 마포구 성미산로 153-16
카페,러프글로스,마포구,37.56602749,126.92227,서울특별시 마포구 동교로51길 87,010-2741-7508,카페,테라스, ,목줄,카페카페마포구테라스목줄연남동연남동,연남동,대한민국 서울특별시 마포구 연남동 241-58
카페,카페청사진,마포구,37.55502137,126.9050324,서울특별시 마포구 포은로 89,010-6292-2498,카페,실내, ,목줄,카페카페마포구실내목줄망원1동망원1동,망원1동,대한민국 서울특별시 마포구 망원1동 404-39
카페,찬찬커피로스터스,마포구,37.5598191,126.9021763,서울특별시 마포구 방울내로 61,02-6397-8008,카페,실내, ,목줄,카페카페마포구실내목줄방울내로방울내로,방울내로,대한민국 서울특별시 마포구 방울내로 61
카페,트랙26,마포구,37.5602212,126.8995747,서울특별시 마포구 방울내로9안길 71,010-3122-7107,카페,실내, ,목줄,카페카페마포구실내목줄망원동망원동,망원동,대한민국 서울특별시 마포구 망원동 466-1
카페,페트롤 플레이스,마포구,37.5537428,126.9096697,서울특별시 마포구 동교로 67,02-336-5826,카페,실내, ,목줄,카페카페마포구실내목줄망원동망원동,망원동,대한민국 서울특별시 마포구 망원동 385-39
카페,로스터제임스 커피랩,마포구,37.55588344,126.908674,서울특별시 마포구 월드컵로15길 23,010-4444-1531,카페,실내, ,목줄,카페카페마포구실내목줄월드컵로15길월드컵로15길,월드컵로15길,대한민국 서울특별시 마포구 월드컵로15길 21
카페,오로지,마포구,37.55634044,126.9081137,서울특별시 마포구 월드컵로19길 25,010-2555-3285,카페,실내, ,목줄,카페카페마포구실내목줄망원1동망원1동,망원1동,대한민국 서울특별시 마포구 망원1동 57-67
카페,604seoul,마포구,37.55308796,126.9075819,서울특별시 마포구 동교로 49,070-8806-0604,카페,실내, ,목줄,카페카페마포구실내목줄동교로동교로,동교로,대한민국 서울특별시 마포구 동교로 49
카페,레코즈커피,마포구,37.55296142,126.9096152,서울특별시 마포구 월드컵로7길 44,010-3029-7995,카페,실내, ,목줄,카페카페마포구실내목줄합정동합정동,합정동,대한민국 서울특별시 마포구 합정동 432-48
카페,파스텔커피웍스 본점,마포구,37.54690034,126.9142441,서울특별시 마포구 독막로2길 38,02-322-7549,카페,실내, ,목줄,카페카페마포구실내목줄합정동합정동,합정동,대한민국 서울특별시 마포구 합정동 371-18
카페,레이크커피바,마포구,37.55431447,126.9179167,서울특별시 마포구 동교로22길 38,010-7356-3017,카페,실내, ,"목줄,매너벨트",카페카페마포구실내목줄 매너벨트서교동서교동,서교동,대한민국 서울특별시 마포구 서교동 464-28
카페,토리블루,마포구,37.54488252,126.9226724,서울특별시 마포구 토정로 106,010-7577-8846,카페,실내, ,목줄,카페카페마포구실내목줄토정로토정로,토정로,대한민국 서울특별시 마포구 토정로 106
카페,카페나린1.5,마포구,37.54824713,126.9213365,서울특별시 마포구 와우산로13길 49-11,010-5417-6556,카페,실내, ,목줄,카페카페마포구실내목줄서강동서강동,서강동,대한민국 서울특별시 마포구 서강동 314-8
카페,카페 틈이 있는 곳,마포구,37.54818827,126.9218398,서울특별시 마포구 독막로15길 5,02-325-0525,카페,실내, ,목줄,카페카페마포구실내목줄상수동상수동,상수동,대한민국 서울특별시 마포구 상수동 72-1
카페,리플레이,마포구,37.54614691,126.9231144,서울특별시 마포구 와우산로 20,02-336-1448,카페,실내, ,목줄,카페카페마포구실내목줄상수동상수동,상수동,대한민국 서울특별시 마포구 상수동 331-14
카페,아날로그가든,마포구,37.55547108,126.9180481,서울특별시 마포구 동교로 145,010-9213-8560,카페,실내, ,"목줄,매너벨트",카페카페마포구실내목줄 매너벨트서교동서교동,서교동,대한민국 서울특별시 마포구 서교동 446-58
카페,헤이미쉬,마포구,37.5617398,126.9255779,서울특별시 마포구 동교로38길 27,010-4405-1029,카페,실내, ,목줄,카페카페마포구실내목줄연남동연남동,연남동,대한민국 서울특별시 마포구 연남동 390-25
카페,맥코이커피,마포구,37.5641886,126.9227471,서울특별시 마포구 성미산로 147,010-7347-2211,카페,실내, ,목줄,카페카페마포구실내목줄연남동연남동,연남동,대한민국 서울특별시 마포구 연남동 성미산로 147
카페,샌드커피 논탄토,마포구,37.55927117,126.9241748,서울특별시 마포구 동교로 212-16,02-336-8020,카페,실내, ,목줄,카페카페마포구실내목줄동교동동교동,동교동,대한민국 서울특별시 마포구 동교동 153-15
카페,카페 플랫,마포구,37.55350482,126.9322434,서울특별시 마포구 서강로9길 24,02-6015-0087,카페,실내, ,목줄,카페카페마포구실내목줄서강동서강동,서강동,대한민국 서울특별시 마포구 서강동 3-241
카페,카페리카르도,마포구,37.55005592,126.9325997,서울특별시 마포구 서강로 78,070-4827-5701,카페,실내, ,캐리어,카페카페마포구실내캐리어창전로창전로,창전로,대한민국 서울특별시 마포구 창전로 85
카페,블로트커피,마포구,37.55148603,126.9228158,서울특별시 마포구 와우산로19길 6-5,070-8820-2480,카페,실내, ,목줄,카페카페마포구실내목줄서교동서교동,서교동,대한민국 서울특별시 마포구 서교동 362-12
카페,춘삼,마포구,37.54979424,126.9222862,서울특별시 마포구 와우산로15길 16,010-9965-9526,카페,실내, ,목줄,카페카페마포구실내목줄와우산로15길와우산로15길,와우산로15길,대한민국 서울특별시 마포구 와우산로15길 14
카페,인솔커피 상수점,마포구,37.54712081,126.9235515,서울특별시 마포구 독막로18길 16,02-2135-3166,카페,실내, ,목줄,카페카페마포구실내목줄상수동상수동,상수동,대한민국 서울특별시 마포구 상수동 독막로18길 16
카페,카페 앰핑,마포구,37.55425837,126.9385862,서울특별시 마포구 신촌로20길 23,010-3441-7745,카페,실내, ,목줄,카페카페마포구실내목줄노고산동노고산동,노고산동,대한민국 서울특별시 마포구 노고산동 33-10
카페,알레스카페,마포구,37.5545079,126.9379672,서울특별시 마포구 백범로1길 16,02-702-6552,카페,실내, ,목줄,카페카페마포구실내목줄노고산동노고산동,노고산동,대한민국 서울특별시 마포구 노고산동 31-25
카페,퍼머넌트해비탯,마포구,37.54829531,126.9430985,서울특별시 마포구 백범로15길 17,070-8880-0066,카페,실내, ,목줄,카페카페마포구실내목줄대흥동대흥동,대흥동,대한민국 서울특별시 마포구 대흥동 163-24
카페,뜨랑블랑,마포구,37.53742812,126.9452828,서울특별시 마포구 마포대로4나길 42,010-8814-2544,카페,실내, ,목줄,카페카페마포구실내목줄마포동마포동,마포동,대한민국 서울특별시 마포구 마포동 236-5
카페,와샌 와플&샌드위치,마포구,37.5496517,126.9606388,서울특별시 마포구 만리재로 112-14,02-703-8023,카페,실내, ,목줄,카페카페마포구실내목줄공덕동공덕동,공덕동,대한민국 서울특별시 마포구 공덕동 27-11
카페,벤치 커피 스튜디오,서대문구,37.55780396,126.9422901,서울특별시 서대문구 연세로2마길 14,02-365-5999,카페,실내, ,목줄,카페카페서대문구실내목줄대현동대현동,대현동,대한민국 서울특별시 서대문구 대현동 104-18
카페,파이홀,서대문구,37.55704588,126.9350558,서울특별시 서대문구 연세로5나길 20,02-334-1181,카페,실내, ,목줄,카페카페서대문구실내목줄창천동창천동,창천동,대한민국 서울특별시 서대문구 창천동 57-61
카페,연두네 양과점,마포구,37.54650363,126.9456823,서울특별시 마포구 백범로 127-16,070-7766-8839,카페,실내, ,안기,카페카페마포구실내안기염리동염리동,염리동,대한민국 서울특별시 마포구 염리동 148-25
카페,그로토,마포구,37.54168783,126.9517968,서울특별시 마포구 새창로4길 9,02-702-4196,카페,실내, ,목줄,카페카페마포구실내목줄새창로4길새창로4길,새창로4길,대한민국 서울특별시 마포구 새창로4길 9
카페,오늘은 지은다방,양천구,37.522948,126.8632182,서울특별시 양천구 목동로9길 12,010-3913-8130,카페,실내, ,목줄,카페카페양천구실내목줄신정4동신정4동,신정4동,대한민국 서울특별시 양천구 신정4동 1011-15
카페,커피쥬,양천구,37.5223015,126.8440656,서울특별시 양천구 오목로 58,02-6084-0306,카페,실내, ,안기,카페카페양천구실내안기신월2동신월2동,신월2동,대한민국 서울특별시 양천구 신월2동 510-1
카페,테리브라운,강서구,37.55957489,126.8123982,서울특별시 강서구 공항대로8길 33,010-6222-5699,카페,실내, ,목줄,카페카페강서구실내목줄공항동공항동,공항동,대한민국 서울특별시 강서구 공항동 41-80
카페,플루이드,강서구,37.55985621,126.8348542,서울특별시 강서구 마곡중앙6로 70,070-7543-5080,카페,실내, ,목줄,카페카페강서구실내목줄796-5796-5,796-5,대한민국 서울특별시 강서구 796-5 마곡테크노타워 6층
카페,땡땡커피,강서구,37.56731404,126.8275549,서울특별시 강서구 마곡중앙5로 6,02-3663-9808,카페,실내, ,목줄,카페카페강서구실내목줄마곡동마곡동,마곡동,대한민국 서울특별시 강서구 마곡동 280-3
카페,홍콩다방 마곡,강서구,37.56046284,126.8343943,서울특별시 강서구 마곡중앙6로 63,070-8228-6108,카페,테라스, ,목줄,카페카페강서구테라스목줄가양1동가양1동,가양1동,대한민국 서울특별시 강서구 가양1동 384-7
카페,블랙우드 카페,강서구,37.56129159,126.8602541,서울특별시 강서구 허준로 198,070-7755-9029,카페,실내, ,목줄,카페카페강서구실내목줄가양동가양동,가양동,대한민국 서울특별시 강서구 가양동 1488
카페,카페유오유,강서구,37.5635982,126.8520237,서울특별시 강서구 양천로57길 13,010-7321-1230,카페,실내, ,목줄,카페카페강서구실내목줄가양2동가양2동,가양2동,대한민국 서울특별시 강서구 가양2동 양천로57길 13
카페,보라크레페,강서구,37.54947998,126.8346014,서울특별시 강서구 강서로 263-28,010-9063-2640,카페,실내, ,목줄,카페카페강서구실내목줄내발산동내발산동,내발산동,대한민국 서울특별시 강서구 내발산동 717-31
카페,쟈르댕카페,강서구,37.54921191,126.8333633,서울특별시 강서구 강서로45길 92-22,02-2662-9222,카페,실내, ,목줄,카페카페강서구실내목줄내발산동내발산동,내발산동,대한민국 서울특별시 강서구 내발산동 715-10
카페,브루클린커피,강서구,37.5576845,126.838935,서울특별시 강서구 강서로52길 16,02-3664-5595,카페,실내, ,목줄,카페카페강서구실내목줄1616,16,대한민국 서울특별시 강서로52길 16 2층
카페,서드팩토리,강서구,37.53253302,126.8449756,서울특별시 강서구 강서로15길 18,010-2276-5173,카페,실내, ,목줄,카페카페강서구실내목줄화곡동화곡동,화곡동,대한민국 서울특별시 강서구 화곡동 348-17
카페,카페 화곡동,강서구,37.54104269,126.833523,서울특별시 강서구 화곡로13길 26,070-8883-5558,카페,실내, ,목줄,카페카페강서구실내목줄화곡3동화곡3동,화곡3동,대한민국 서울특별시 강서구 화곡3동 1043-1
카페,우리동네카페A,강서구,37.52925134,126.8450021,서울특별시 강서구 강서로7길 49,070-7799-0906,카페,테라스, ,목줄,카페카페강서구테라스목줄강서로7길강서로7길,강서로7길,대한민국 서울특별시 강서구 강서로7길 49
카페,모디피,강서구,37.55653745,126.8607557,서울특별시 강서구 화곡로68길 132,010-5525-6278,카페,실내, ,목줄,카페카페강서구실내목줄화곡로68길화곡로68길,화곡로68길,대한민국 서울특별시 강서구 화곡로68길 132
카페,삐삐커피,강서구,37.55876377,126.8438671,서울특별시 강서구 강서로54길 93,010-5190-9029,카페,실내, ,목줄,카페카페강서구실내목줄등촌동등촌동,등촌동,대한민국 서울특별시 강서구 등촌동 667-15
카페,비에이,강서구,37.55645716,126.871809,서울특별시 강서구 양천로67길 93-23,010-9143-0879,카페,실내, ,목줄,카페카페강서구실내목줄양천로67길양천로67길,양천로67길,대한민국 서울특별시 강서구 양천로67길 93-23
카페,카페숲,구로구,37.48839353,126.831204,서울특별시 구로구 오리로13길 51,02-2685-2001,카페,실내, ,목줄,카페카페구로구실내목줄오류동오류동,오류동,대한민국 서울특별시 구로구 오류동 254-2
카페,테라하우스,구로구,37.48589874,126.850971,서울특별시 구로구 개봉로3길 87,010-8754-4267,카페,실내, ,목줄,카페카페구로구실내목줄개봉동개봉동,개봉동,대한민국 서울특별시 구로구 개봉동 362-4
카페,템트커피,구로구,37.48725777,126.8572044,서울특별시 구로구 개봉로10길 12-9,010-4275-5724,카페,실내, ,목줄,카페카페구로구실내목줄개봉3동개봉3동,개봉3동,대한민국 서울특별시 구로구 개봉3동 288-16
카페,이호점,구로구,37.50307316,126.8510992,서울특별시 구로구 고척로40길 3-1,070-4245-1001,카페,테라스, ,목줄,카페카페구로구테라스목줄고척로40길고척로40길,고척로40길,대한민국 서울특별시 구로구 고척로40길 3-1
카페,쑤다방,구로구,37.48039555,126.8926494,서울특별시 구로구 남부순환로105나길 32-1,070-4320-0210,카페,실내, ,목줄,카페카페구로구실내목줄가리봉동가리봉동,가리봉동,대한민국 서울특별시 구로구 가리봉동 134-38
카페,반하다,구로구,37.48868412,126.8898284,서울특별시 구로구 도림로 53-1,010-4409-6181,카페,실내, ,목줄,카페카페구로구실내목줄도림로도림로,도림로,대한민국 서울특별시 구로구 도림로 53-1
카페,로스티드 바이,금천구,37.45103649,126.9128224,서울특별시 금천구 금하로29길 22,010-8905-1143,카페,실내, ,목줄,카페카페금천구실내목줄금하로29길금하로29길,금하로29길,대한민국 서울특별시 금천구 금하로29길 22
카페,카페가인,금천구,37.46189692,126.9079291,서울특별시 금천구 독산로44길 61,02-807-0080,카페,실내, ,목줄,카페카페금천구실내목줄시흥4동시흥4동,시흥4동,대한민국 서울특별시 금천구 시흥4동 793-2
카페,MERRYMAY,금천구,37.46257369,126.9052188,서울특별시 금천구 독산로38길 84,02-809-5114,카페,실내, ,목줄,카페카페금천구실내목줄시흥4동시흥4동,시흥4동,대한민국 서울특별시 금천구 시흥4동 790-61
카페,감성커피 금천시흥점,금천구,37.45200959,126.910895,서울특별시 금천구 탑골로 19-6,070-4042-4986,카페,테라스, ,목줄,카페카페금천구테라스목줄시흥5동시흥5동,시흥5동,대한민국 서울특별시 금천구 시흥5동 220-71
카페,위드어나드,금천구,37.44283575,126.9046693,서울특별시 금천구 시흥대로30길 12,010-4013-5298,카페,실내, ,목줄,카페카페금천구실내목줄시흥동시흥동,시흥동,대한민국 서울특별시 금천구 시흥동 942-16
카페,요거프레소 독산점,금천구,37.46781773,126.8997267,서울특별시 금천구 시흥대로114길 30,02-852-3360,카페,실내, ,목줄,카페카페금천구실내목줄독산4동독산4동,독산4동,대한민국 서울특별시 금천구 독산4동 1029-9
카페,달리는커피 독산점,금천구,37.46408159,126.8970967,서울특별시 금천구 시흥대로 341,02-857-8163,카페,테라스, ,목줄,카페카페금천구테라스목줄독산1동독산1동,독산1동,대한민국 서울특별시 금천구 독산1동 1009-74
카페,카페로드,금천구,37.46635948,126.8898513,서울특별시 금천구 범안로 1152,02-803-3337,카페,실내, ,목줄,카페카페금천구실내목줄독산동독산동,독산동,대한민국 서울특별시 금천구 독산동 1003
카페,동네카페,영등포구,37.51249375,126.9169459,서울특별시 영등포구 도신로 235,010-4147-8625,카페,실내, ,목줄,카페카페영등포구실내목줄도신로도신로,도신로,대한민국 서울특별시 영등포구 도신로 235
카페,컵스커피,마포구,37.55658116,126.9045555,서울특별시 마포구 포은로 107,070-4257-2020,카페,실내, ,목줄,카페카페마포구실내목줄망원1동망원1동,망원1동,대한민국 서울특별시 마포구 망원1동 415-32
카페,BELOW,마포구,37.55561042,126.9053362,서울특별시 마포구 포은로6길 4,010-7132-9148,카페,실내, ,목줄,카페카페마포구실내목줄망원동망원동,망원동,대한민국 서울특별시 마포구 망원동 403-16
카페,카페씨멘트,마포구,37.55609447,126.904267,서울특별시 마포구 희우정로20길 72,010-3059-9972,카페,실내, ,목줄,카페카페마포구실내목줄망원동망원동,망원동,대한민국 서울특별시 마포구 망원동 410-10
카페,커피호스피탈,마포구,37.55530692,126.9049406,서울특별시 마포구 포은로 93,02-323-5500,카페,실외, ,목줄,카페카페마포구실외목줄망원1동망원1동,망원1동,대한민국 서울특별시 마포구 망원1동 포은로 93
카페,로우머,마포구,37.55425751,126.9065032,서울특별시 마포구 월드컵로13길 55-26,010-3820-1175,카페,실내, ,목줄,카페카페마포구실내목줄망원동망원동,망원동,대한민국 서울특별시 마포구 망원동 413-233
카페,크림데이,마포구,37.55588574,126.9077006,서울특별시 마포구 월드컵로21길 39,010-2944-2193,베이커리,실내, ,목줄,카페베이커리마포구실내목줄월드컵로19길월드컵로19길,월드컵로19길,대한민국 서울특별시 마포구 월드컵로19길 36
카페,리얼커피,마포구,37.55224367,126.9061376,서울특별시 마포구 동교로 32-1,02-333-3637,카페,실내, ,목줄,카페카페마포구실내목줄동교로동교로,동교로,대한민국 서울특별시 마포구 동교로 32-1
카페,79파운야드 망원본점,마포구,37.55487627,126.9058791,서울특별시 마포구 월드컵로13길 79,02-325-8185,카페,실내, ,안기,카페카페마포구실내안기월드컵로13길월드컵로13길,월드컵로13길,대한민국 서울특별시 마포구 월드컵로13길 79
카페,비전스트롤,마포구,37.55720412,126.9035707,서울특별시 마포구 망원로 61,02-326-1002,카페,실내, ,"목줄,매너벨트",카페카페마포구실내목줄 매너벨트망원로망원로,망원로,대한민국 서울특별시 마포구 망원로 61
카페,네가 있어 고마워,영등포구,37.542441,126.8919326,서울특별시 영등포구 양평로28길 33,070-7537-1180,카페,실내, ,목줄,카페카페영등포구실내목줄양평로28길양평로28길,양평로28길,대한민국 서울특별시 영등포구 양평로28길 34
카페,뇽뇽마카롱,마포구,37.55261479,126.9043405,서울특별시 마포구 희우정로 72,02-337-7911,카페,실내, ,목줄,카페카페마포구실내목줄망원1동망원1동,망원1동,대한민국 서울특별시 마포구 망원1동 396-28
카페,늘,영등포구,37.53779064,126.8978694,서울특별시 영등포구 선유로55길 11,070-4035-5487,카페,실내, ,목줄,카페카페영등포구실내목줄양평동4가양평동4가,양평동4가,대한민국 서울특별시 영등포구 양평동4가 선유로55길 11
카페,에그드랍 선유도역점,영등포구,37.5380175,126.8942683,서울특별시 영등포구 양평로22길 2,02-2634-7788,카페,실내, ,목줄,카페카페영등포구실내목줄양평동4가양평동4가,양평동4가,대한민국 서울특별시 영등포구 양평동4가 130
카페,이디야 남부고용센터점,영등포구,37.52502904,126.8911039,서울특별시 영등포구 양산로 71,02-2635-2560,카페,테라스, ,목줄,카페카페영등포구테라스목줄양산로양산로,양산로,대한민국 서울특별시 영등포구 양산로 71
카페,커피사피엔스 양평동2가점,영등포구,37.52411581,126.8842221,서울특별시 영등포구 영등포로5길 19,02-2633-0466,카페,실내, ,목줄,카페카페영등포구실내목줄양평동2가양평동2가,양평동2가,대한민국 서울특별시 영등포구 양평동2가 37-1
카페,MACKAY,영등포구,37.52521665,126.8849523,서울특별시 영등포구 영등포로5길 46,070-8782-2027,카페,실내, ,목줄,카페카페영등포구실내목줄양평동2가양평동2가,양평동2가,대한민국 서울특별시 영등포구 양평동2가 33-76
카페,헤이커피,영등포구,37.51714614,126.8862985,서울특별시 영등포구 선유로9나길 8,070-4134-0501,카페,실내, ,목줄,카페카페영등포구실내목줄문래동5가문래동5가,문래동5가,대한민국 서울특별시 영등포구 문래동5가 14
카페,히어로스터 신도림점,구로구,37.50842865,126.8846092,서울특별시 구로구 경인로63길 21-8,010-4844-6055,카페,실내, ,목줄,카페카페구로구실내목줄경인로63길경인로63길,경인로63길,대한민국 서울특별시 구로구 경인로63길 21-8
카페,유어홈커피로스터스,영등포구,37.51276252,126.8936822,서울특별시 영등포구 도림로133길 20,010-9129-0302,카페,실내, ,목줄,카페카페영등포구실내목줄문래동2가문래동2가,문래동2가,대한민국 서울특별시 영등포구 문래동2가 39-1
카페,헬로 팔로워즈,영등포구,37.50962325,126.9049977,서울특별시 영등포구 도신로29길 12,02-6949-6768,브런치,실내, ,목줄,카페브런치영등포구실내목줄영등포구영등포구,영등포구,"2층, 12 도신로29길 영등포구 서울특별시 대한민국"
카페,커피고래,영등포구,37.51039494,126.9001766,서울특별시 영등포구 도영로 66,02-832-3746,카페,실내, ,목줄,카페카페영등포구실내목줄도림동도림동,도림동,대한민국 서울특별시 영등포구 도림동 160-21
카페,Week and Weekend,영등포구,37.50893482,126.9017345,서울특별시 영등포구 도림로112길 16,02-836-0228,카페,실내, ,목줄,카페카페영등포구실내목줄도림동도림동,도림동,대한민국 서울특별시 영등포구 도림동 144-8
카페,이스트우드,영등포구,37.50666281,126.8996487,서울특별시 영등포구 도신로17길 6,070-4459-0103,카페,실내, ,목줄,카페카페영등포구실내목줄도신로17길도신로17길,도신로17길,대한민국 서울특별시 영등포구 도신로17길 6
카페,헤비로테이트,영등포구,37.5081894,126.8996738,서울특별시 영등포구 도신로19길 22,010-6424-8260,카페,실내, ,목줄,카페카페영등포구실내목줄도신로19길도신로19길,도신로19길,대한민국 서울특별시 영등포구 도신로19길 22
카페,토프레소 양평동사거리점,영등포구,37.53630058,126.9007368,서울특별시 영등포구 양평로12가길 2,02-865-2004,카페,테라스, ,목줄,카페카페영등포구테라스목줄양평로12길양평로12길,양평로12길,대한민국 서울특별시 영등포구 양평로12길 17
카페,고양이가밟은쿠키,영등포구,37.53786408,126.8929929,서울특별시 영등포구 양평로21가길 6,010-4301-4810,카페,실내, ,목줄,카페카페영등포구실내목줄양평로21가길양평로21가길,양평로21가길,대한민국 서울특별시 영등포구 양평로21가길 6
카페,bloc,영등포구,37.53830963,126.8950069,서울특별시 영등포구 선유로53길 33,010-5910-6137,카페,실내, ,목줄,카페카페영등포구실내목줄양평동4가양평동4가,양평동4가,대한민국 서울특별시 영등포구 양평동4가 188
카페,선유서가,영등포구,37.54263231,126.8908767,서울특별시 영등포구 양평로30가길 22,010-2973-1711,카페,실내, ,목줄,카페카페영등포구실내목줄양평로30가길양평로30가길,양평로30가길,대한민국 서울특별시 영등포구 양평로30가길 22
카페,나카산,영등포구,37.53232009,126.8968961,서울특별시 영등포구 당산로41길 28,010-7185-1028,카페,실내, ,목줄,카페카페영등포구실내목줄당산동5가당산동5가,당산동5가,대한민국 서울특별시 영등포구 당산동5가 7-13번지 나카산 1층 102호
카페,문래방구,영등포구,37.51373542,126.8980699,서울특별시 영등포구 경인로 763,02-2633-9204,카페,실내, ,목줄,카페카페영등포구실내목줄문래동문래동,문래동,대한민국 서울특별시 영등포구 문래동 경인로 763
카페,카페바뇨스,영등포구,37.52569135,126.9068918,서울특별시 영등포구 국회대로53길 1,010-8871-0373,카페,실내, ,목줄,카페카페영등포구실내목줄국회대로53길국회대로53길,국회대로53길,대한민국 서울특별시 영등포구 국회대로53길 1
카페,카페아이엠,영등포구,37.52103301,126.9120937,서울특별시 영등포구 버드나루로 25,02-2635-7420,카페,실내, ,목줄,카페카페영등포구실내목줄버드나루로버드나루로,버드나루로,대한민국 서울특별시 영등포구 버드나루로 25
카페,레드테이프,영등포구,37.50640637,126.9067782,서울특별시 영등포구 가마산로65길 5,010-9829-2811,카페,실내, ,목줄,카페카페영등포구실내목줄가마산로65길가마산로65길,가마산로65길,대한민국 서울특별시 영등포구 가마산로65길 5
카페,스테이웜,영등포구,37.50573046,126.9051203,서울특별시 영등포구 가마산로61길 5-1,010-3224-7524,카페,실내, ,목줄,카페카페영등포구실내목줄신길동신길동,신길동,대한민국 서울특별시 영등포구 신길동 325-57
카페,도토리소년,영등포구,37.49876417,126.9174964,서울특별시 영등포구 대방천로 239,010-2680-8340,카페,실내, ,목줄,카페카페영등포구실내목줄신길동신길동,신길동,대한민국 서울특별시 영등포구 신길동 4195
카페,루카스커피,영등포구,37.50052101,126.9199417,서울특별시 영등포구 신풍로25길 6,070-7799-4456,카페,실내, ,목줄,카페카페영등포구실내목줄신풍로25길신풍로25길,신풍로25길,대한민국 서울특별시 영등포구 신풍로25길 6
카페,백스트로크,영등포구,37.50681725,126.9059027,서울특별시 영등포구 가마산로61나길 11,010-6305-7785,카페,실내, ,목줄,카페카페영등포구실내목줄신길동신길동,신길동,대한민국 서울특별시 영등포구 신길동 315-92
카페,칠아웃,영등포구,37.50680814,126.9095834,서울특별시 영등포구 신길로39길 11,010-2077-2468,카페,실내, ,"목줄,매너벨트",카페카페영등포구실내목줄 매너벨트신길3동신길3동,신길3동,대한민국 서울특별시 영등포구 신길3동 257-21
카페,주택커피 영등포점,영등포구,37.52492583,126.9038132,서울특별시 영등포구 국회대로44길 7-4,02-2636-4761,카페,실내, ,목줄,카페카페영등포구실내목줄영등포동7가영등포동7가,영등포동7가,대한민국 서울특별시 영등포구 영등포동7가 64-40
